Map,MobId,Count,MinX,MinY,MaxX,MaxY,Timer,Group
5953,319,8,0,0,0,0,300,0
5954,317,7,0,0,0,0,300,0
5954,318,8,0,0,0,0,300,0
5954,319,7,0,0,0,0,300,0
5956,323,10,0,0,0,0,300,0
5956,324,10,0,0,0,0,300,0
5956,325,10,0,0,0,0,300,0
5960,305,2,0,0,0,0,300,0
5960,306,5,0,0,0,0,300,0
5960,307,3,0,0,0,0,300,0
5960,308,2,0,0,0,0,300,0
5961,305,2,0,0,0,0,300,0
5961,306,5,0,0,0,0,300,0
5961,307,3,0,0,0,0,300,0
5961,308,2,0,0,0,0,300,0
5962,305,2,0,0,0,0,300,0
5962,306,5,0,0,0,0,300,0
5962,307,3,0,0,0,0,300,0
5962,308,2,0,0,0,0,300,0
5963,305,2,0,0,0,0,300,0
5963,306,5,0,0,0,0,300,0
5963,307,3,0,0,0,0,300,0
5963,308,2,0,0,0,0,300,0
5964,305,2,0,0,0,0,300,0
5964,306,5,0,0,0,0,300,0
5964,307,3,0,0,0,0,300,0
5964,308,2,0,0,0,0,300,0
5965,305,2,0,0,0,0,300,0
5965,306,5,0,0,0,0,300,0
5965,307,3,0,0,0,0,300,0
5965,308,2,0,0,0,0,300,0
5966,310,15,0,0,0,0,420,0
5966,311,12,0,0,0,0,420,0
5966,312,18,0,0,0,0,420,0
5967,1,15,0,0,0,0,240,0
5967,11,2,0,0,0,0,240,0
5967,71,5,0,0,0,0,240,0
5967,309,6,0,0,0,0,240,0
5969,320,6,0,0,0,0,300,0
5969,321,7,0,0,0,0,300,0
5969,322,5,0,0,0,0,300,0
5970,1,15,0,0,0,0,300,0
5970,3,4,0,0,0,0,300,0
5970,4,4,0,0,0,0,300,0
5970,11,2,0,0,0,0,300,0
5970,71,5,0,0,0,0,300,0
5970,309,6,0,0,0,0,300,0
5971,310,4,0,0,0,0,420,0
5971,311,4,0,0,0,0,420,0
5971,312,3,0,0,0,0,420,0
5972,687,15,0,0,0,0,240,0
5972,688,8,0,0,0,0,240,0
5972,689,15,0,0,0,0,240,0
5972,690,8,0,0,0,0,240,0
5972,691,4,0,0,0,0,240,0
5973,687,15,0,0,0,0,240,0
5973,688,8,0,0,0,0,240,0
5973,689,15,0,0,0,0,240,0
5973,690,8,0,0,0,0,240,0
5973,691,4,0,0,0,0,240,0
5974,687,15,0,0,0,0,240,0
5974,688,8,0,0,0,0,240,0
5974,689,15,0,0,0,0,240,0
5974,690,8,0,0,0,0,240,0
5974,691,4,0,0,0,0,240,0
5975,687,15,0,0,0,0,240,0
5975,688,8,0,0,0,0,240,0
5975,689,15,0,0,0,0,240,0
5975,690,8,0,0,0,0,240,0
5975,691,4,0,0,0,0,240,0
5976,687,15,0,0,0,0,240,0
5976,688,8,0,0,0,0,240,0
5976,689,15,0,0,0,0,240,0
5976,690,8,0,0,0,0,240,0
5976,691,4,0,0,0,0,240,0
5977,687,15,0,0,0,0,240,0
5977,688,8,0,0,0,0,240,0
5977,689,15,0,0,0,0,240,0
5977,690,8,0,0,0,0,240,0
5977,691,4,0,0,0,0,240,0
5978,687,15,0,0,0,0,240,0
5978,688,8,0,0,0,0,240,0
5978,689,15,0,0,0,0,240,0
5978,690,8,0,0,0,0,240,0
5978,691,4,0,0,0,0,240,0
5979,687,15,0,0,0,0,240,0
5979,688,8,0,0,0,0,240,0
5979,689,15,0,0,0,0,240,0
5979,690,8,0,0,0,0,240,0
5979,691,4,0,0,0,0,240,0
5980,687,15,0,0,0,0,240,0
5980,688,8,0,0,0,0,240,0
5980,689,15,0,0,0,0,240,0
5980,690,8,0,0,0,0,240,0
5980,691,4,0,0,0,0,240,0
5981,687,15,0,0,0,0,240,0
5981,688,8,0,0,0,0,240,0
5981,689,15,0,0,0,0,240,0
5981,690,8,0,0,0,0,240,0
5981,691,4,0,0,0,0,240,0
5983,323,10,0,0,0,0,300,0
5983,324,10,0,0,0,0,300,0
5983,325,10,0,0,0,0,300,0
5984,323,5,0,0,0,0,300,0
5984,324,6,0,0,0,0,300,0
5984,325,5,0,0,0,0,300,0
5985,323,9,0,0,0,0,300,0
5985,324,8,0,0,0,0,300,0
5985,325,9,0,0,0,0,300,0
5986,317,7,0,0,0,0,300,0
5986,318,8,0,0,0,0,300,0
5986,319,7,0,0,0,0,300,0
5987,317,4,0,0,0,0,300,0
5987,318,3,0,0,0,0,300,0
5987,319,4,0,0,0,0,300,0
5989,323,4,0,0,0,0,300,0
5989,324,5,0,0,0,0,300,0
5989,325,4,0,0,0,0,300,0
5990,323,5,0,0,0,0,300,0
5990,324,6,0,0,0,0,300,0
5990,325,5,0,0,0,0,300,0
5993,317,8,0,0,0,0,300,0
5993,318,7,0,0,0,0,300,0
5993,319,8,0,0,0,0,300,0
5994,317,7,0,0,0,0,300,0
5994,318,8,0,0,0,0,300,0
5994,319,7,0,0,0,0,300,0
5996,323,10,0,0,0,0,300,0
5996,324,10,0,0,0,0,300,0
5996,325,10,0,0,0,0,300,0
6502,198,15,0,0,0,0,300,1
6502,199,18,0,0,0,0,300,1
6502,200,7,0,0,0,0,300,1
6503,198,10,0,0,0,0,300,1
6503,199,10,0,0,0,0,300,1
6504,200,12,0,0,0,0,300,1
6504,202,8,0,0,0,0,300,1
6505,198,15,0,0,0,0,300,1
6505,199,18,0,0,0,0,300,1
6505,200,7,0,0,0,0,300,1
6506,198,15,0,0,0,0,300,1
6506,199,18,0,0,0,0,300,1
6506,200,7,0,0,0,0,300,1
6507,198,15,0,0,0,0,300,1
6507,199,18,0,0,0,0,300,1
6507,200,7,0,0,0,0,300,1
6508,200,12,0,0,0,0,300,1
6508,202,8,0,0,0,0,300,1
6509,198,15,0,0,0,0,300,1
6509,199,18,0,0,0,0,300,1
6509,200,7,0,0,0,0,300,1
6510,200,12,0,0,0,0,300,1
6510,202,8,0,0,0,0,300,1
6511,200,12,0,0,0,0,300,1
6511,202,8,0,0,0,0,300,1
6513,200,12,0,0,0,0,300,1
6513,201,8,0,0,0,0,300,1
6513,203,4,0,0,0,0,300,1
6514,201,12,0,0,0,0,300,1
6514,202,8,0,0,0,0,300,1
6514,203,4,0,0,0,0,300,1
6515,201,12,0,0,0,0,300,1
6515,202,8,0,0,0,0,300,1
6515,203,4,0,0,0,0,300,1
6516,201,12,0,0,0,0,300,1
6516,202,8,0,0,0,0,300,1
6516,203,4,0,0,0,0,300,1
6517,201,12,0,0,0,0,300,1
6517,202,8,0,0,0,0,300,1
6517,203,4,0,0,0,0,300,1
6518,201,12,0,0,0,0,300,1
6518,202,8,0,0,0,0,300,1
6518,203,4,0,0,0,0,300,1
6522,198,15,0,0,0,0,300,1
6522,199,18,0,0,0,0,300,1
6522,200,7,0,0,0,0,300,1
6523,198,10,0,0,0,0,300,1
6523,199,10,0,0,0,0,300,1
6524,200,12,0,0,0,0,300,1
6524,202,8,0,0,0,0,300,1
6525,198,15,0,0,0,0,300,1
6525,199,18,0,0,0,0,300,1
6525,200,7,0,0,0,0,300,1
6526,198,15,0,0,0,0,300,1
6526,199,18,0,0,0,0,300,1
6526,200,7,0,0,0,0,300,1
6527,198,15,0,0,0,0,300,1
6527,199,18,0,0,0,0,300,1
6527,200,7,0,0,0,0,300,1
6528,200,12,0,0,0,0,300,1
6528,202,8,0,0,0,0,300,1
6529,198,15,0,0,0,0,300,1
6529,199,18,0,0,0,0,300,1
6529,200,7,0,0,0,0,300,1
6530,200,12,0,0,0,0,300,1
6530,202,8,0,0,0,0,300,1
6531,200,12,0,0,0,0,300,1
6531,202,8,0,0,0,0,300,1
6533,200,12,0,0,0,0,300,1
6533,201,8,0,0,0,0,300,1
6533,203,4,0,0,0,0,300,1
6534,201,12,0,0,0,0,300,1
6534,202,8,0,0,0,0,300,1
6534,203,4,0,0,0,0,300,1
6535,201,12,0,0,0,0,300,1
6535,202,8,0,0,0,0,300,1
6535,203,4,0,0,0,0,300,1
6536,201,12,0,0,0,0,300,1
6536,202,8,0,0,0,0,300,1
6536,203,4,0,0,0,0,300,1
6537,201,12,0,0,0,0,300,1
6537,202,8,0,0,0,0,300,1
6537,203,4,0,0,0,0,300,1
6538,201,12,0,0,0,0,300,1
6538,202,8,0,0,0,0,300,1
6538,203,4,0,0,0,0,300,1
6542,198,15,0,0,0,0,300,1
6542,199,18,0,0,0,0,300,1
6542,200,7,0,0,0,0,300,1
6543,198,10,0,0,0,0,300,1
6543,199,10,0,0,0,0,300,1
6544,200,12,0,0,0,0,300,1
6544,202,8,0,0,0,0,300,1
6545,198,15,0,0,0,0,300,1
6545,199,18,0,0,0,0,300,1
6545,200,7,0,0,0,0,300,1
6546,198,15,0,0,0,0,300,1
6546,199,18,0,0,0,0,300,1
6546,200,7,0,0,0,0,300,1
6547,198,15,0,0,0,0,300,1
6547,199,18,0,0,0,0,300,1
6547,200,7,0,0,0,0,300,1
6548,200,12,0,0,0,0,300,1
6548,202,8,0,0,0,0,300,1
6549,198,15,0,0,0,0,300,1
6549,199,18,0,0,0,0,300,1
6549,200,7,0,0,0,0,300,1
6550,200,12,0,0,0,0,300,1
6550,202,8,0,0,0,0,300,1
6551,200,12,0,0,0,0,300,1
6551,202,8,0,0,0,0,300,1
6553,200,12,0,0,0,0,300,1
6553,201,8,0,0,0,0,300,1
6553,203,4,0,0,0,0,300,1
6554,201,12,0,0,0,0,300,1
6554,202,8,0,0,0,0,300,1
6554,203,4,0,0,0,0,300,1
6555,201,12,0,0,0,0,300,1
6555,202,8,0,0,0,0,300,1
6555,203,4,0,0,0,0,300,1
6556,201,12,0,0,0,0,300,1
6556,202,8,0,0,0,0,300,1
6556,203,4,0,0,0,0,300,1
6557,201,12,0,0,0,0,300,1
6557,202,8,0,0,0,0,300,1
6557,203,4,0,0,0,0,300,1
6558,201,12,0,0,0,0,300,1
6558,202,8,0,0,0,0,300,1
6558,203,4,0,0,0,0,300,1
6562,198,15,0,0,0,0,300,1
6562,199,18,0,0,0,0,300,1
6562,200,7,0,0,0,0,300,1
6563,198,10,0,0,0,0,300,1
6563,199,10,0,0,0,0,300,1
6564,200,12,0,0,0,0,300,1
6564,202,8,0,0,0,0,300,1
6565,198,15,0,0,0,0,300,1
6565,199,18,0,0,0,0,300,1
6565,200,7,0,0,0,0,300,1
6566,198,15,0,0,0,0,300,1
6566,199,18,0,0,0,0,300,1
6566,200,7,0,0,0,0,300,1
6567,198,15,0,0,0,0,300,1
6567,199,18,0,0,0,0,300,1
6567,200,7,0,0,0,0,300,1
6568,200,12,0,0,0,0,300,1
6568,202,8,0,0,0,0,300,1
6569,198,15,0,0,0,0,300,1
6569,199,18,0,0,0,0,300,1
6569,200,7,0,0,0,0,300,1
6570,200,12,0,0,0,0,300,1
6570,202,8,0,0,0,0,300,1
6571,200,12,0,0,0,0,300,1
6571,202,8,0,0,0,0,300,1
6573,200,12,0,0,0,0,300,1
6573,201,8,0,0,0,0,300,1
6573,203,4,0,0,0,0,300,1
6574,201,12,0,0,0,0,300,1
6574,202,8,0,0,0,0,300,1
6574,203,4,0,0,0,0,300,1
6575,201,12,0,0,0,0,300,1
6575,202,8,0,0,0,0,300,1
6575,203,4,0,0,0,0,300,1
6576,201,12,0,0,0,0,300,1
6576,202,8,0,0,0,0,300,1
6576,203,4,0,0,0,0,300,1
6577,201,12,0,0,0,0,300,1
6577,202,8,0,0,0,0,300,1
6577,203,4,0,0,0,0,300,1
6578,201,12,0,0,0,0,300,1
6578,202,8,0,0,0,0,300,1
6578,203,4,0,0,0,0,300,1
6582,198,15,0,0,0,0,300,1
6582,199,18,0,0,0,0,300,1
6582,200,7,0,0,0,0,300,1
6583,198,10,0,0,0,0,300,1
6583,199,10,0,0,0,0,300,1
6584,200,12,0,0,0,0,300,1
6584,202,8,0,0,0,0,300,1
6585,198,15,0,0,0,0,300,1
6585,199,18,0,0,0,0,300,1
6585,200,7,0,0,0,0,300,1
6586,198,15,0,0,0,0,300,1
6586,199,18,0,0,0,0,300,1
6586,200,7,0,0,0,0,300,1
6587,198,15,0,0,0,0,300,1
6587,199,18,0,0,0,0,300,1
6587,200,7,0,0,0,0,300,1
6588,200,12,0,0,0,0,300,1
6588,202,8,0,0,0,0,300,1
6589,198,15,0,0,0,0,300,1
6589,199,18,0,0,0,0,300,1
6589,200,7,0,0,0,0,300,1
6590,200,12,0,0,0,0,300,1
6590,202,8,0,0,0,0,300,1
6591,200,12,0,0,0,0,300,1
6591,202,8,0,0,0,0,300,1
6593,200,12,0,0,0,0,300,1
6593,201,8,0,0,0,0,300,1
6593,203,4,0,0,0,0,300,1
6594,201,12,0,0,0,0,300,1
6594,202,8,0,0,0,0,300,1
6594,203,4,0,0,0,0,300,1
6595,201,12,0,0,0,0,300,1
6595,202,8,0,0,0,0,300,1
6595,203,4,0,0,0,0,300,1
6596,201,12,0,0,0,0,300,1
6596,202,8,0,0,0,0,300,1
6596,203,4,0,0,0,0,300,1
6597,201,12,0,0,0,0,300,1
6597,202,8,0,0,0,0,300,1
6597,203,4,0,0,0,0,300,1
6598,201,12,0,0,0,0,300,1
6598,202,8,0,0,0,0,300,1
6598,203,4,0,0,0,0,300,1
