MobId,Identifier,Description,MobLook,MobLookColor,Vita,Exp,Level,Might,Grace,Will,MinDmg,MaxDmg,MobMoveTime,MobBehavior,MobIsBoss,MobProtection,MobHit,MobArmor,Sources
674,dummy_sheep,Sheep,173,11,2800,0,1,0,0,0,7,10,2000,0,0,0,0,70,Vita=rtk-db-restored(un-div5)
675,dummy_dark_fox,Dark fox,22,28,2275,0,20,0,20,20,15,25,2000,1,0,0,0,20,Vita=rtk-db-restored(un-div5)
676,dummy_blood_fox,Blood fox,22,31,2450,0,20,0,0,0,15,25,2000,1,0,0,20,12,Vita=rtk-db-restored(un-div5)
677,dummy_lava_fox,Lava fox,22,25,2275,0,20,0,20,20,20,30,2000,1,0,0,20,5,Vita=rtk-db-restored(un-div5)
678,dummy_sun_fox,Sun fox,22,30,3450,0,20,0,20,20,20,50,2000,1,0,0,20,5,Vita=rtk-db-restored(un-div5)
679,dummy_bear,Bear,24,5,1350,0,30,0,30,30,40,55,2000,0,0,3,0,40,Vita=rtk-db-restored(un-div5)
680,dummy_rat,Rat,91,10,100,0,1,0,0,0,2,5,2000,0,0,0,0,90,Vita=rtk-db-restored(un-div5)
681,dummy_deer,Deer,89,5,290,0,5,0,5,5,6,10,3000,0,0,0,0,80,Vita=rtk-db-restored(un-div5)
682,dummy_rabbit,Rabbit,21,3,10,0,1,0,0,0,1,1,3000,0,0,0,0,100,Vita=rtk-db-restored(un-div5)
683,dummy_squirrel,Squirrel,25,9,18,0,2,0,0,0,1,3,3000,0,0,0,0,100,Vita=rtk-db-restored(un-div5)
684,dummy_sheep,Sheep,173,11,2800,0,1,0,0,0,7,10,2000,0,0,0,0,70,Vita=rtk-db-restored(un-div5)
685,dummy_snake,Snake,26,0,460,0,10,0,10,10,10,15,2000,0,0,0,10,75,Vita=rtk-db-restored(un-div5)
686,dummy_tiger,Tiger,29,5,2200,0,30,0,30,30,15,30,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
687,sewers_blood_mouse,Blood mouse,90,10,55,25,5,0,10,10,2,3,2000,1,0,0,0,75,Vita=rtk-db-restored(un-div5)
688,sewers_blood_rat,Blood rat,91,10,240,60,10,0,10,10,10,15,2000,1,0,0,8,75,Vita=rtk-db-restored(un-div5)
689,sewers_blood_snake,Snake,26,0,460,80,10,0,10,10,10,15,2000,1,0,0,10,75,Vita=rtk-db-restored(un-div5)
690,sewers_blood_serpent,Blood serpent,33,17,460,80,10,0,10,10,10,15,2000,1,0,0,10,75,Vita=rtk-db-restored(un-div5)
691,sewers_blood_leech,Blood leech,114,24,500,120,10,0,10,10,10,15,2000,1,0,0,12,75,Vita=rtk-db-restored(un-div5)
692,wind_walk,Wind walk,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,
693,nine_tailed_fox,Nine-tailed fox,34,5,12250,20000,20,0,20,20,100,130,2000,1,1,1,20,-15,Vita=rtk-db-restored(un-div5)
694,arawns_stag,Arawn\'s stag,89,11,60,50,5,0,5,5,6,10,3000,0,0,0,0,80,
695,mysterious_merchant,Mysterious merchant,1050,0,15000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
696,instance_cave,Baekdu Illusion [99],0,0,128000,3000000,99,0,99,99,2000,5000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
697,instance_cave,Baekdu Illusion [Il San],0,0,600000,7500000,99,0,99,99,4000,8000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
698,instance_cave,Baekdu Illusion [Ee San],0,0,1250000,9500000,99,0,99,99,6000,12000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
699,employ_troop_scout,Chongun Scout,1,0,5000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
700,employ_troop_spearman,Chongun Spearman,0,0,5000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
701,employ_troop_swordsman,Chongun Swordsman,36,0,5000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
702,employ_troop_master,Chongun Master,63,0,5000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
703,shrine,Shrine,0,0,10,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
704,instance_boss,Baekdu Guardian [Ee San],1344,18,31250000,375000000,99,0,99,99,45000,50000,1000,1,0,0,99,-75,Vita=rtk-db-restored(un-div5)
705,instance_boss,Baekdu Guardian  [Il San],1344,18,12500000,189500000,99,0,99,99,19000,25000,1000,1,0,0,99,-75,Vita=rtk-db-restored(un-div5)
706,instance_boss,Baekdu Guardian [99],1344,18,2625000,53000000,99,0,99,99,8000,12000,1000,1,0,0,99,-75,Vita=rtk-db-restored(un-div5)
707,efflorescence,Efflorescence,50,0,10,0,1,0,0,0,0,0,1000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
708,call_companion_red_wolf,Red wolf,23,31,3000,2000,30,0,30,30,30,115,2000,1,0,0,30,5,Vita=rtk-db-restored(un-div5)
709,call_companion_green_squirrel,Green squirrel,25,0,150,500,5,0,5,5,6,26,3000,1,0,0,5,90,Vita=rtk-db-restored(un-div5)
710,call_companion_black_lobster,Black lobster,168,2,10750,65000,50,0,50,50,15,300,2000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5)
711,call_companion_rabbit,Rabbit,21,3,10,5,1,0,0,0,1,1,3000,1,0,0,0,100,Vita=rtk-db-restored(un-div5)
712,call_companion_fox,Fox,22,5,1250,320,30,0,30,30,2,28,2000,1,0,0,30,40,Vita=rtk-db-restored(un-div5)
713,call_companion_bear,Bear,24,5,1350,1000,30,0,30,30,40,55,2000,1,0,3,0,40,Vita=rtk-db-restored(un-div5)
714,call_companion_tiger,Tiger,29,5,2200,1500,30,0,30,30,15,30,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
715,druid_instance_sonhi_stickman,Sonhi Stickman,0,12,40000,50,50,0,50,0,0,0,2000,1,0,0,99,0,Vita=rtk-db-restored(un-div5)
716,druid_instance_sonhi_archer,Sonhi Archer,0,12,65000,50,50,0,50,0,0,0,2000,1,0,0,99,0,Vita=rtk-db-restored(un-div5)
717,druid_instance_sonhi_commander,Sonhi Commander,0,0,80000,50,50,0,50,0,0,0,2000,1,0,0,99,0,Vita=rtk-db-restored(un-div5)
718,druid_instance_tree,Tree of Reflection,4000,0,5000000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
719,rabbit_invasion_mob,Rabbit Invasion 1,21,3,1,0,1,0,0,0,0,0,3000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
720,rabbit_invasion_mob,Rabbit Invasion 2,21,0,2,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
721,rabbit_invasion_mob,Rabbit Invasion 3,21,12,3,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
722,rabbit_invasion_mob,Rabbot Invasion 4,21,5,4,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
723,rabbit_invasion_mob,Rabbit Invasion 5,21,7,5,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
724,rabbit_invasion_mob,Rabbit Invasion boss,131,0,150,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
725,spy_mob_1,Imperial Courtier,0,0,500000,0,50,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
726,spy_mob_2,Threatening Imperial Courtier,0,0,500000,0,50,0,0,0,0,0,1500,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
727,spy_server,Server,0,0,500000,0,50,0,0,0,0,0,1000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
728,spy_dealer,Dealer,0,0,500000,0,50,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
729,spy_hwan,Hwan,63,30,500000,0,50,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
730,testxyz,testxyz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
731,calamity_minor,Calamity,1110,0,10000000,1000000000,99,130,130,173,75000,115000,3000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
732,abyssal_bunny,Abyssal Bunny,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
733,abyssal_hare,Abyssal Hare,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
734,abyssal_rabbit,Abyssal Rabbit,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
735,abyssal_harebrained,Hare-Brained,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
736,abyssal_rab_guardian,Rabibit Guardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
737,abyssal_rab_monarch,Rabbit Monarch,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
738,abyssal_monkeya,abyssal monkey1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
739,abyssal_monkeyb,abyssal_monkey2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
740,abyssal_monkeyc,abyssal_monkey3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
741,abyssal_monkeybossa,Shamankey,586,0,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
742,abyssal_monkeyguardian,abyssal_monkeyguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
743,abyssal_monkeyf,abyssal_monkeybossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
744,abyssal_doga,abyssal dog1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
745,abyssal_dogb,Hellhound,1828,0,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
746,abyssal_dogc,abyssal_dog3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
747,abyssal_dogbossa,abyssal_dogboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
748,abyssal_dogguardian,Garmr,1828,10,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
749,abyssal_dogf,abyssal_dogbossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
750,abyssal_roostera,Abyssal Hatchling,873,0,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
751,abyssal_roosterb,Abyssal Chick,887,0,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
752,abyssal_roosterc,Abyssal Chicken,890,0,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
753,abyssal_roosterbossa,Vermilion,1489,0,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
754,abyssal_roosterguardian,Chucken,894,0,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
755,abyssal_roosterf,Phoenix,1814,24,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
756,abyssal_rata,abyssal rat1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
757,abyssal_ratb,abyssal_rat2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
758,abyssal_ratc,abyssal_rat3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
759,abyssal_ratbossa,abyssal_ratboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
760,abyssal_ratguardian,abyssal_ratguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
761,abyssal_ratf,abyssal_ratbossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
762,abyssal_horsea,abyssal horse1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
763,abyssal_horseb,abyssal_horse2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
764,abyssal_horsec,abyssal_horse3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
765,abyssal_horsebossa,abyssal_horseboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
766,abyssal_horseguardian,abyssal_horseguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
767,abyssal_horsef,abyssal_horsebossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
768,abyssal_oxa,abyssal ox1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
769,abyssal_oxb,abyssal_ox2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
770,abyssal_oxc,abyssal_ox3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
771,abyssal_oxbossa,abyssal_oxboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
772,abyssal_oxguardian,abyssal_oxguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
773,abyssal_oxf,abyssal_oxbossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
774,abyssal_piga,abyssal pig1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
775,abyssal_pigb,abyssal_pig2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
776,abyssal_pigc,abyssal_pig3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
777,abyssal_pigbossa,abyssal_pigboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
778,abyssal_pigguardian,abyssal_pigguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
779,abyssal_pigf,Big Bad Boar,1015,0,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
780,abyssal_snakea,Molten Cobra,1039,0,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
781,abyssal_snakeb,Abyssal Serpent,617,0,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
782,abyssal_snakec,Abyssal Viper,893,0,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
783,abyssal_snakebossa,abyssal_snakeboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
784,abyssal_snakeguardian,Titanium Snake,1915,1,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
785,abyssal_snakef,Quetzalcoatl,1920,0,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
786,abyssal_sheepa,abyssal sheep1,131,12,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
787,abyssal_sheepb,abyssal_sheep2,131,11,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
788,abyssal_sheepc,abyssal_sheep3,131,10,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
789,abyssal_sheepbossa,abyssal_sheepboss1,131,12,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
790,abyssal_sheepguardian,abyssal_sheepguardian,131,12,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
791,abyssal_sheepf,abyssal_sheepbossf,131,12,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
792,abyssal_tigera,Thundercat,735,0,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
793,abyssal_tigerb,Lavacat,735,17,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
794,abyssal_tigerc,Earthcat,735,2,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
795,abyssal_tigerbossa,Bloodhorn,885,0,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
796,abyssal_tigerguardian,Cerberus,1843,7,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
797,abyssal_tigerf,Rashkasha,1486,0,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
798,abyssal_dragona,Abyssal Wyvern,631,0,975000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
799,abyssal_dragonb,Eastern Dragon,1512,0,1090500,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,Vita=rtk-db-restored(un-div5)
800,abyssal_dragonc,Abyssal Wyrm,1038,0,1200000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
801,abyssal_dragonbossa,Flammie,1842,0,2650000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
802,abyssal_dragonbossb,Fafnir,1488,0,1500000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
803,abyssal_dragonf,Tiamat,1578,0,3500000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,Vita=rtk-db-restored(un-div5)
900,tiger_sentry,Tiger sentry,130,31,55700,1675000,94,0,99,94,2600,4050,1000,1,0,0,0,0,
901,tiger_guardian,Tiger guardian,130,32,213950,7850000,99,0,99,99,13000,20250,1000,1,0,0,0,0,
902,tiger_defender,Tiger defender,130,33,1110350,10000000,99,0,130,173,72750,113750,1000,1,0,0,0,0,
